LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid_sd
SCH,75,Prince William County,540,West Gate Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,50,NA,25,6,NA,1,West Gate Elementary Prince William County,38.7806066,-77.497352,5103130
SCH,75,Prince William County,740,Westridge Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,75,NA,87,24,NA,14,Westridge Elementary Prince William County,38.6850139,-77.3357127,5103130
SCH,75,Prince William County,350,Yorkshire Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,39,5,NA,3,Yorkshire Elementary Prince William County,38.7893139,-77.4596203,5103130
SCH,77,Pulaski County,20,Critzer Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,50,13,NA,7,Critzer Elementary Pulaski County,37.0593124,-80.7421447,5103150
SCH,77,Pulaski County,540,Dublin Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,53,16,NA,3,Dublin Elementary Pulaski County,37.101886,-80.6786828,5103150
SCH,77,Pulaski County,230,Pulaski Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,64,NA,65,14,NA,9,Pulaski Elementary Pulaski County,37.107407,-84.6173774,NA
SCH,77,Pulaski County,500,Riverlawn Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,55,5,NA,12,Riverlawn Elementary Pulaski County,37.152389,-80.5639829,5103150
SCH,77,Pulaski County,430,Snowville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,59,17,NA,0,Snowville Elementary Pulaski County,37.023063,-80.5924859,5103150
SCH,122,Radford City,10,Belle Heth Elementary,Elem,3,6,English: Reading,Gr 3,English Reading,73,NA,60,18,NA,8,Belle Heth Elementary Radford City,37.1319899,-80.5574777,5103180
SCH,78,Rappahannock County,240,Rappahannock County Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,61,NA,78,13,NA,18,Rappahannock County Elementary Rappahannock County,38.6876772,-78.1761112,5103210
SCH,123,Richmond City,750,Amelia Street Special Education,Combined,PK,12,English: Reading,Gr 3,English Reading,<,NA,NA,<,NA,NA,Amelia Street Special Education Richmond City,37.5386221,-77.4703186,5103240
SCH,123,Richmond City,390,Barack Obama Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,17,10,NA,0,Barack Obama Elementary Richmond City,37.5737468,-77.4356828,5103240
SCH,123,Richmond City,100,Bellevue Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,56,NA,38,8,NA,0,Bellevue Elementary Richmond City,37.5313889,-77.4211111,5103240
SCH,123,Richmond City,170,Blackwell Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,45,NA,35,3,NA,6,Blackwell Elementary Richmond City,37.5168766,-77.4435121,5103240
SCH,123,Richmond City,1100,Broad Rock Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,50,NA,14,3,NA,0,Broad Rock Elementary Richmond City,37.4760291,-77.4789972,5103240
SCH,123,Richmond City,1440,Cardinal Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,21,NA,8,3,NA,3,Cardinal Elementary Richmond City,37.4908465,-77.4754846,5103240
SCH,123,Richmond City,830,Chimborazo Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,31,NA,46,2,NA,15,Chimborazo Elementary Richmond City,37.529973,-77.412909,5103240
SCH,123,Richmond City,1400,Elizabeth D. Redd Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,20,8,NA,0,Elizabeth D. Redd Elementary Richmond City,37.5161007,-77.502818,5103240
SCH,123,Richmond City,710,Fairfield Court Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,11,NA,40,2,NA,0,Fairfield Court Elementary Richmond City,37.5498533,-77.4013143,5101890
SCH,123,Richmond City,1470,G.H. Reid Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,49,NA,24,3,NA,0,G.H. Reid Elementary Richmond City,37.4890711,-77.5088066,5103240
SCH,123,Richmond City,311,George W. Carver Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,27,NA,21,6,NA,4,George W. Carver Elementary Richmond City,37.5545283,-77.4489063,5103240
SCH,123,Richmond City,230,Ginter Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,54,NA,22,0,NA,0,Ginter Park Elementary Richmond City,37.5876086,-77.4473391,5103240
SCH,123,Richmond City,290,Henry Marsh III Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,55,NA,76,11,NA,21,Henry Marsh III Elementary Richmond City,37.5345861,-77.4111919,5103240
SCH,123,Richmond City,1640,J.B. Fisher Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,51,NA,20,9,NA,0,J.B. Fisher Elementary Richmond City,37.5463699,-77.5828071,5103240
SCH,123,Richmond City,1710,J.L. Francis Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,54,NA,17,3,NA,6,J.L. Francis Elementary Richmond City,37.4769823,-77.4892208,5103240
SCH,123,Richmond City,600,John B. Cary Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,29,14,NA,14,John B. Cary Elementary Richmond City,37.5484418,-77.4824759,5103240
SCH,123,Richmond City,3106,Linwood Holton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,60,19,NA,0,Linwood Holton Elementary Richmond City,37.5853441,-77.4613234,5103240
SCH,123,Richmond City,580,Mary Munford Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,NA,44,34,NA,0,Mary Munford Elementary Richmond City,37.5643659,-77.4995026,5103240
SCH,123,Richmond City,3107,Miles Jones Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,47,NA,19,8,NA,14,Miles Jones Elementary Richmond City,37.5058782,-77.512901,5103240
SCH,123,Richmond City,330,Oak Grove/Bellemeade Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,37,NA,25,10,NA,8,Oak Grove/Bellemeade Elementary Richmond City,37.496711,-77.4421393,5103240
SCH,123,Richmond City,130,Overby-Sheppard Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,53,NA,10,10,NA,0,Overby-Sheppard Elementary Richmond City,37.5649733,-77.4247083,5103240
SCH,123,Richmond City,3119,Patrick Henry School Of Science And Arts,Elem,KG,5,English: Reading,Gr 3,English Reading,70,NA,24,13,NA,0,Patrick Henry School Of Science And Arts Richmond City,37.5162287,-77.4698601,5103240
SCH,123,Richmond City,1480,Southampton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,39,NA,45,3,NA,18,Southampton Elementary Richmond City,37.5441281,-77.5340858,5103240
SCH,123,Richmond City,210,Swansboro Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,42,NA,22,0,NA,0,Swansboro Elementary Richmond City,37.5108606,-77.4665671,5103240
SCH,123,Richmond City,660,Westover Hills Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,56,NA,5,8,NA,0,Westover Hills Elementary Richmond City,37.5214698,-77.4925384,5103240
SCH,123,Richmond City,200,William Fox Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,29,21,NA,0,William Fox Elementary Richmond City,37.5543955,-77.4680355,5103240
SCH,123,Richmond City,650,Woodville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,28,NA,38,6,NA,15,Woodville Elementary Richmond City,37.5459219,-77.4014928,5103240
SCH,79,Richmond County,20,Richmond County Elementary,Elem,KG,7,English: Reading,Gr 3,English Reading,78,NA,54,20,NA,10,Richmond County Elementary Richmond County,37.9456074,-76.7446515,5103270
SCH,124,Roanoke City,20,Crystal Spring Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,97,NA,89,37,NA,22,Crystal Spring Elementary Roanoke City,37.2445665,-79.9522061,5103300
SCH,124,Roanoke City,410,Fairview Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,47,NA,46,8,NA,3,Fairview Elementary Roanoke City,37.285381,-79.996059,5103300
SCH,124,Roanoke City,50,Fallon Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,51,NA,46,13,NA,7,Fallon Park Elementary Roanoke City,37.2744704,-79.9158595,5103300
SCH,124,Roanoke City,380,Fishburn Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,72,24,NA,8,Fishburn Park Elementary Roanoke City,37.2480676,-79.9721602,5103300
SCH,124,Roanoke City,300,Garden City Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,64,NA,42,16,NA,8,Garden City Elementary Roanoke City,37.2280303,-79.9291803,5103300
SCH,124,Roanoke City,310,Grandin Court Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,94,NA,85,41,NA,26,Grandin Court Elementary Roanoke City,37.2460203,-79.9913164,5103300
SCH,124,Roanoke City,110,Highland Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,64,NA,57,18,NA,4,Highland Park Elementary Roanoke City,37.2630491,-79.9505802,5103300
SCH,124,Roanoke City,420,Hurt Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,43,NA,37,6,NA,10,Hurt Park Elementary Roanoke City,37.2760175,-79.9660411,5103300
SCH,124,Roanoke City,340,Lincoln Terrace Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,38,NA,29,11,NA,2,Lincoln Terrace Elementary Roanoke City,37.2883874,-79.9452181,5103300
SCH,124,Roanoke City,370,Monterey Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,76,NA,52,14,NA,3,Monterey Elementary Roanoke City,37.3187681,-79.9355511,5103300
SCH,124,Roanoke City,60,Morningside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,46,6,NA,3,Morningside Elementary Roanoke City,37.2608279,-79.921404,5103300
SCH,124,Roanoke City,240,Preston Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,62,NA,47,12,NA,0,Preston Park Elementary Roanoke City,37.3126335,-79.9472961,5103300
SCH,124,Roanoke City,220,Roanoke Academy For Mathematics & Science Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,55,NA,32,8,NA,5,Roanoke Academy For Mathematics & Science Elementary Roanoke City,37.2935486,-79.9667434,5103300
SCH,124,Roanoke City,320,Round Hill Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,33,6,NA,3,Round Hill Elementary Roanoke City,37.297631,-79.9557242,5103300
SCH,124,Roanoke City,70,Virginia Heights Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,60,24,NA,14,Virginia Heights Elementary Roanoke City,37.2662785,-79.9768207,5103300
SCH,124,Roanoke City,90,Wasena Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,50,19,NA,0,Wasena Elementary Roanoke City,37.2584594,-79.9681856,5103300
SCH,124,Roanoke City,350,Westside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,19,10,NA,3,Westside Elementary Roanoke City,37.3008332,-79.9954509,5103300
SCH,80,Roanoke County,420,Back Creek Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,82,16,NA,9,Back Creek Elementary Roanoke County,37.1995588,-80.0724631,5103330
SCH,80,Roanoke County,752,Bonsack Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,92,23,NA,21,Bonsack Elementary Roanoke County,37.331686500000004,-79.8819376,5103330
SCH,80,Roanoke County,180,Burlington Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,68,14,NA,6,Burlington Elementary Roanoke County,37.3436508,-79.9612121,5103330
SCH,80,Roanoke County,560,Cave Spring Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,93,NA,79,31,NA,16,Cave Spring Elementary Roanoke County,37.2133667,-80.01681,5103330
SCH,80,Roanoke County,330,Clearbrook Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,67,20,NA,22,Clearbrook Elementary Roanoke County,37.2035103,-79.9514612,5103330
SCH,80,Roanoke County,40,Fort Lewis Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,83,33,NA,23,Fort Lewis Elementary Roanoke County,37.2818698,-80.1133834,5103330
SCH,80,Roanoke County,650,Glen Cove Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,87,NA,75,24,NA,9,Glen Cove Elementary Roanoke County,37.3204677,-80.020107,5103330
SCH,80,Roanoke County,490,Glenvar Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,56,15,NA,12,Glenvar Elementary Roanoke County,37.2795871,-80.1376837,5103330
SCH,80,Roanoke County,600,Green Valley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,65,21,NA,16,Green Valley Elementary Roanoke County,37.2312238,-79.9881548,5103330
SCH,80,Roanoke County,540,Herman L. Horn Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,62,12,NA,4,Herman L. Horn Elementary Roanoke County,37.283066,-79.88272,5103330
SCH,80,Roanoke County,530,Mason's Cove Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,76,32,NA,18,Mason's Cove Elementary Roanoke County,37.3651922,-80.0608458,5103330
SCH,80,Roanoke County,290,Mount Pleasant Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,61,24,NA,2,Mount Pleasant Elementary Roanoke County,37.2369261,-79.9065901,5103330
SCH,80,Roanoke County,500,Mountain View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,61,14,NA,13,Mountain View Elementary Roanoke County,37.3349442,-79.9362338,5103330
SCH,80,Roanoke County,480,Oak Grove Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,71,23,NA,15,Oak Grove Elementary Roanoke County,37.2462332,-80.0340702,5103330
SCH,80,Roanoke County,50,Penn Forest Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,94,NA,92,31,NA,25,Penn Forest Elementary Roanoke County,37.2036626,-79.9992899,5103330
SCH,80,Roanoke County,60,W.E. Cundiff Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,NA,66,24,NA,10,W.E. Cundiff Elementary Roanoke County,37.2746144,-79.8789357,5103330
SCH,81,Rockbridge County,650,Central Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,62,15,NA,3,Central Elementary Rockbridge County,37.7811922,-79.4345716,5102220
SCH,81,Rockbridge County,150,Fairfield Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,42,10,NA,13,Fairfield Elementary Rockbridge County,37.8771562,-79.2937792,5103370
SCH,81,Rockbridge County,340,Mountain View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,95,NA,88,30,NA,13,Mountain View Elementary Rockbridge County,37.7819404,-79.3565597,5103370
SCH,81,Rockbridge County,641,Natural Bridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,50,17,NA,0,Natural Bridge Elementary Rockbridge County,37.6202946,-79.499265,5103370
SCH,82,Rockingham County,861,Cub Run Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,57,NA,42,7,NA,3,Cub Run Elementary Rockingham County,38.3640604,-78.7720452,5103390
SCH,82,Rockingham County,400,Elkton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,55,19,NA,2,Elkton Elementary Rockingham County,38.4107869,-78.6225678,5103390
SCH,82,Rockingham County,940,Fulks Run Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,41,NA,50,11,NA,0,Fulks Run Elementary Rockingham County,38.657505,-78.9003753,5103390
SCH,82,Rockingham County,1071,John C. Myers Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,51,5,NA,7,John C. Myers Elementary Rockingham County,38.6130212,-78.8063669,5103390
SCH,82,Rockingham County,970,John W. Wayland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,57,25,NA,7,John W. Wayland Elementary Rockingham County,38.3972515,-78.959758,5103390
SCH,82,Rockingham County,500,Lacey Spring Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,48,18,NA,3,Lacey Spring Elementary Rockingham County,38.541399,-78.772552,5103390
SCH,82,Rockingham County,360,Linville-Edom Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,43,16,NA,5,Linville-Edom Elementary Rockingham County,38.5217895,-78.8488769,5103390
SCH,82,Rockingham County,600,McGaheysville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,61,15,NA,0,McGaheysville Elementary Rockingham County,38.3713037,-78.7357941,5103390
SCH,82,Rockingham County,520,Mountain View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,42,12,NA,4,Mountain View Elementary Rockingham County,38.4545963,-78.9157254,5103390
SCH,82,Rockingham County,920,Ottobine Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,44,10,NA,4,Ottobine Elementary Rockingham County,38.4367153,-79.0443184,5103390
SCH,82,Rockingham County,1073,Peak View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,49,23,NA,1,Peak View Elementary Rockingham County,38.3725178,-78.8009381,5103390
SCH,82,Rockingham County,10,Plains Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,56,NA,45,11,NA,4,Plains Elementary Rockingham County,38.6276304,-78.7735654,5103390
SCH,82,Rockingham County,950,Pleasant Valley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,45,18,NA,0,Pleasant Valley Elementary Rockingham County,38.4023495,-78.9043356,NA
SCH,82,Rockingham County,390,River Bend Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,66,NA,56,9,NA,5,River Bend Elementary Rockingham County,38.3982327,-78.6555648,5103390
SCH,82,Rockingham County,830,South River Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,59,12,NA,9,South River Elementary Rockingham County,38.2795363,-78.8212442,5103390
SCH,83,Russell County,580,Belfast Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,100,NA,94,24,NA,13,Belfast Elementary Russell County,36.9789047,-81.8671722,5103420
SCH,83,Russell County,792,Castlewood Elementary,Elem,1,7,English: Reading,Gr 3,English Reading,68,NA,50,13,NA,6,Castlewood Elementary Russell County,36.8711519,-82.2960654,5103420
SCH,83,Russell County,890,Honaker Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,76,NA,80,16,NA,10,Honaker Elementary Russell County,37.0200388,-81.9461423,5103420
SCH,83,Russell County,410,Lebanon Elementary,Elem,2,4,English: Reading,Gr 3,English Reading,76,NA,74,15,NA,12,Lebanon Elementary Russell County,36.8998904,-82.0839256,5103420
SCH,83,Russell County,710,Swords Creek Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,58,NA,50,5,NA,0,Swords Creek Elementary Russell County,37.0406555,-81.9202227,5103420
SCH,139,Salem City,550,East Salem Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,68,19,NA,10,East Salem Elementary Salem City,37.2767715,-80.0277752,5103460
SCH,139,Salem City,90,G.W. Carver Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,57,10,NA,7,G.W. Carver Elementary Salem City,37.2854666,-80.056191,5103460
SCH,139,Salem City,580,South Salem Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,82,NA,69,30,NA,18,South Salem Elementary Salem City,37.2779015,-80.0827901,5103460
SCH,139,Salem City,460,West Salem Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,93,NA,66,42,NA,7,West Salem Elementary Salem City,37.296782,-80.074508,5103460
SCH,84,Scott County,670,Hilton Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,100,NA,89,32,NA,17,Hilton Elementary Scott County,36.6544216,-82.4637659,5103480
SCH,84,Scott County,220,Nickelsville Elementary,Elem,KG,7,English: Reading,Gr 3,English Reading,86,NA,75,18,NA,5,Nickelsville Elementary Scott County,36.7502463,-82.4222839,5103480
SCH,84,Scott County,641,Shoemaker Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,77,NA,65,8,NA,1,Shoemaker Elementary Scott County,36.6398256,-82.574712,5103480
SCH,84,Scott County,740,Weber City Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,89,NA,68,20,NA,9,Weber City Elementary Scott County,36.6220208,-82.5561102,5103480
SCH,84,Scott County,790,Yuma Elementary,Elem,KG,6,English: Reading,Gr 3,English Reading,91,NA,74,22,NA,16,Yuma Elementary Scott County,36.6174507,-82.62957,5103480
SCH,85,Shenandoah County,820,Honey Run Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,60,NA,59,19,NA,7,Honey Run Elementary Shenandoah County,38.7061536,-78.6666406,5103510
SCH,85,Shenandoah County,810,Sandy Hook Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,58,11,NA,9,Sandy Hook Elementary Shenandoah County,38.9766343,-78.3658915,5103510
SCH,85,Shenandoah County,20,W.W. Robinson Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,46,15,NA,5,W.W. Robinson Elementary Shenandoah County,38.8643032,-78.5248197,5103510
SCH,86,Smyth County,290,Atkins Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,52,7,NA,4,Atkins Elementary Smyth County,36.8679253,-81.4191845,5103520
SCH,86,Smyth County,730,Chilhowie Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,37,18,NA,4,Chilhowie Elementary Smyth County,36.8125184,-81.6606073,5103520
SCH,86,Smyth County,710,Marion Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,69,10,NA,5,Marion Elementary Smyth County,36.8406292,-81.5002566,5103520
SCH,86,Smyth County,690,Oak Point Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,33,23,NA,9,Oak Point Elementary Smyth County,36.8145491,-81.5914569,5103520
SCH,86,Smyth County,720,Rich Valley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,91,NA,43,18,NA,7,Rich Valley Elementary Smyth County,36.9278618,-81.6268623,5103520
SCH,86,Smyth County,740,Saltville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,50,18,NA,0,Saltville Elementary Smyth County,36.8889363,-81.755325,5103520
SCH,86,Smyth County,555,Sugar Grove Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,25,18,NA,0,Sugar Grove Elementary Smyth County,36.7733083,-81.4162793,5103520
SCH,87,Southampton County,710,Capron Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,74,10,NA,5,Capron Elementary Southampton County,36.7047042,-77.1902084,NA
SCH,87,Southampton County,20,Meherrin Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,76,7,NA,5,Meherrin Elementary Southampton County,36.6309814,-77.1329727,NA
SCH,87,Southampton County,10,Nottoway Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,58,19,NA,3,Nottoway Elementary Southampton County,36.8419706,-76.9864175,NA
SCH,87,Southampton County,780,Riverdale Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,70,14,NA,16,Riverdale Elementary Southampton County,36.6912904,-76.9802929,NA
SCH,88,Spotsylvania County,10,Battlefield Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,63,14,NA,7,Battlefield Elementary Spotsylvania County,38.2636514,-77.5411951,5103640
SCH,88,Spotsylvania County,340,Berkeley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,77,19,NA,3,Berkeley Elementary Spotsylvania County,38.1213073,-77.6168594,5103640
SCH,88,Spotsylvania County,400,Brock Road Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,70,14,NA,12,Brock Road Elementary Spotsylvania County,38.282396,-77.6818081,5103640
SCH,88,Spotsylvania County,511,Cedar Forest Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,51,NA,61,6,NA,2,Cedar Forest Elementary Spotsylvania County,38.2132698,-77.4619748,5103640
SCH,88,Spotsylvania County,40,Chancellor Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,88,19,NA,8,Chancellor Elementary Spotsylvania County,38.2936514,-77.5819523,5103640
SCH,88,Spotsylvania County,501,Courthouse Road Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,76,15,NA,13,Courthouse Road Elementary Spotsylvania County,38.2365488,-77.5469977,5103640
SCH,88,Spotsylvania County,22,Courtland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,64,22,NA,7,Courtland Elementary Spotsylvania County,38.2284319,-77.5538744,5103640
SCH,88,Spotsylvania County,507,Harrison Road Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,48,8,NA,2,Harrison Road Elementary Spotsylvania County,38.2749264,-77.55211,5103640
SCH,88,Spotsylvania County,30,Lee Hill Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,53,12,NA,11,Lee Hill Elementary Spotsylvania County,38.2270965,-77.4599788,5103640
SCH,88,Spotsylvania County,350,Livingston Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,55,19,NA,10,Livingston Elementary Spotsylvania County,38.1243133,-77.7384948,5103640
SCH,88,Spotsylvania County,508,Parkside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,70,13,NA,9,Parkside Elementary Spotsylvania County,38.1994653,-77.530951,5103640
SCH,88,Spotsylvania County,503,Riverview Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,60,12,NA,3,Riverview Elementary Spotsylvania County,38.1552349,-77.5148489,5103640
SCH,88,Spotsylvania County,60,Salem Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,62,NA,57,14,NA,5,Salem Elementary Spotsylvania County,38.2841729,-77.5334826,5103640
SCH,88,Spotsylvania County,390,Smith Station Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,66,NA,67,8,NA,12,Smith Station Elementary Spotsylvania County,38.2524986,-77.5803527,5103640
SCH,88,Spotsylvania County,360,Spotswood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,57,NA,54,6,NA,12,Spotswood Elementary Spotsylvania County,38.2563752,-77.4863259,5103640
SCH,88,Spotsylvania County,130,Spotsylvania Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,68,16,NA,5,Spotsylvania Elementary Spotsylvania County,38.2030417,-77.5908599,5103640
SCH,88,Spotsylvania County,504,Wilderness Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,63,10,NA,5,Wilderness Elementary Spotsylvania County,38.2742601,-77.626316,5103640
SCH,89,Stafford County,260,Anne E. Moncure Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,43,23,NA,3,Anne E. Moncure Elementary Stafford County,38.4824485,-77.4149627,5103660
SCH,89,Stafford County,433,Anthony Burns Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,59,NA,68,6,NA,5,Anthony Burns Elementary Stafford County,38.4392661,-77.4159579,5103660
SCH,89,Stafford County,431,Conway Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,61,22,NA,10,Conway Elementary Stafford County,38.3424875,-77.4386045,5103660
SCH,89,Stafford County,280,Falmouth Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,45,16,NA,4,Falmouth Elementary Stafford County,38.3399876,-77.4546901,5103660
SCH,89,Stafford County,230,Ferry Farm Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,67,29,NA,10,Ferry Farm Elementary Stafford County,38.2939667,-77.4324515,5103660
