STATEFP,COUNTYFP,TRACTCE,PUMA5CE,fips,income_cat,hh_size,ccc_avg
51,059,480801,59307,51059480801,"$50,000 to $59,999",6,NA
51,059,480801,59307,51059480801,"$60,000 to $74,999",6,NA
51,059,480801,59307,51059480801,"$75,000 to $99,999",6,NA
51,059,480801,59307,51059480801,"$100,000 to $124,999",6,1072
51,059,480801,59307,51059480801,"$125,000 to $149,999",6,NA
51,059,480801,59307,51059480801,"$150,000 to $199,999",6,1141.78
51,059,480801,59307,51059480801,"$200,000 or more",6,1235.85
51,059,480801,59307,51059480801,"Less than $10,000",7,NA
51,059,480801,59307,51059480801,"$25,000 to $29,999",7,NA
51,059,480801,59307,51059480801,"$30,000 to $34,999",7,NA
51,059,480801,59307,51059480801,"$35,000 to $39,999",7,NA
51,059,480801,59307,51059480801,"$40,000 to $44,999",7,NA
51,059,480801,59307,51059480801,"$45,000 to $49,999",7,NA
51,059,480801,59307,51059480801,"$50,000 to $59,999",7,NA
51,059,480801,59307,51059480801,"$60,000 to $74,999",7,1315.56
51,059,480801,59307,51059480801,"$75,000 to $99,999",7,NA
51,059,480801,59307,51059480801,"$100,000 to $124,999",7,NA
51,059,480801,59307,51059480801,"$125,000 to $149,999",7,1216.81
51,059,480801,59307,51059480801,"$150,000 to $199,999",7,1072
51,059,480801,59307,51059480801,"$200,000 or more",7,1208.65
51,059,480802,59307,51059480802,"Less than $10,000",2,1072
51,059,480802,59307,51059480802,"$25,000 to $29,999",2,NA
51,059,480802,59307,51059480802,"$30,000 to $34,999",2,NA
51,059,480802,59307,51059480802,"$35,000 to $39,999",2,1072
51,059,480802,59307,51059480802,"$40,000 to $44,999",2,NA
51,059,480802,59307,51059480802,"$45,000 to $49,999",2,1072
51,059,480802,59307,51059480802,"$50,000 to $59,999",2,NA
51,059,480802,59307,51059480802,"$60,000 to $74,999",2,NA
51,059,480802,59307,51059480802,"$75,000 to $99,999",2,1072
51,059,480802,59307,51059480802,"$100,000 to $124,999",2,NA
51,059,480802,59307,51059480802,"$125,000 to $149,999",2,NA
51,059,480802,59307,51059480802,"$150,000 to $199,999",2,1072
51,059,480802,59307,51059480802,"$200,000 or more",2,NA
51,059,480802,59307,51059480802,"Less than $10,000",3,NA
51,059,480802,59307,51059480802,"$25,000 to $29,999",3,1072
51,059,480802,59307,51059480802,"$30,000 to $34,999",3,1140.87
51,059,480802,59307,51059480802,"$35,000 to $39,999",3,1532
51,059,480802,59307,51059480802,"$40,000 to $44,999",3,1396.17
51,059,480802,59307,51059480802,"$45,000 to $49,999",3,1072
51,059,480802,59307,51059480802,"$50,000 to $59,999",3,NA
51,059,480802,59307,51059480802,"$60,000 to $74,999",3,1228.81
51,059,480802,59307,51059480802,"$75,000 to $99,999",3,1390.03
51,059,480802,59307,51059480802,"$100,000 to $124,999",3,1412.37
51,059,480802,59307,51059480802,"$125,000 to $149,999",3,1352.75
51,059,480802,59307,51059480802,"$150,000 to $199,999",3,1257.11
51,059,480802,59307,51059480802,"$200,000 or more",3,1249.81
51,059,480802,59307,51059480802,"Less than $10,000",4,1072
51,059,480802,59307,51059480802,"$25,000 to $29,999",4,NA
51,059,480802,59307,51059480802,"$30,000 to $34,999",4,NA
51,059,480802,59307,51059480802,"$35,000 to $39,999",4,NA
51,059,480802,59307,51059480802,"$40,000 to $44,999",4,1104.15
51,059,480802,59307,51059480802,"$45,000 to $49,999",4,1132.21
51,059,480802,59307,51059480802,"$50,000 to $59,999",4,1072
51,059,480802,59307,51059480802,"$60,000 to $74,999",4,1072
51,059,480802,59307,51059480802,"$75,000 to $99,999",4,1289.5
51,059,480802,59307,51059480802,"$100,000 to $124,999",4,1250.89
51,059,480802,59307,51059480802,"$125,000 to $149,999",4,1195.65
51,059,480802,59307,51059480802,"$150,000 to $199,999",4,1134.35
51,059,480802,59307,51059480802,"$200,000 or more",4,1156.22
51,059,480802,59307,51059480802,"Less than $10,000",5,NA
51,059,480802,59307,51059480802,"$25,000 to $29,999",5,NA
51,059,480802,59307,51059480802,"$30,000 to $34,999",5,NA
51,059,480802,59307,51059480802,"$35,000 to $39,999",5,NA
51,059,480802,59307,51059480802,"$40,000 to $44,999",5,NA
51,059,480802,59307,51059480802,"$45,000 to $49,999",5,NA
51,059,480802,59307,51059480802,"$50,000 to $59,999",5,NA
51,059,480802,59307,51059480802,"$60,000 to $74,999",5,NA
51,059,480802,59307,51059480802,"$75,000 to $99,999",5,1072
51,059,480802,59307,51059480802,"$100,000 to $124,999",5,1072
51,059,480802,59307,51059480802,"$125,000 to $149,999",5,1311.33
51,059,480802,59307,51059480802,"$150,000 to $199,999",5,1169.25
51,059,480802,59307,51059480802,"$200,000 or more",5,1097.86
51,059,480802,59307,51059480802,"Less than $10,000",6,NA
51,059,480802,59307,51059480802,"$25,000 to $29,999",6,NA
51,059,480802,59307,51059480802,"$30,000 to $34,999",6,NA
51,059,480802,59307,51059480802,"$35,000 to $39,999",6,NA
51,059,480802,59307,51059480802,"$40,000 to $44,999",6,NA
51,059,480802,59307,51059480802,"$45,000 to $49,999",6,1179.98
51,059,480802,59307,51059480802,"$50,000 to $59,999",6,NA
51,059,480802,59307,51059480802,"$60,000 to $74,999",6,NA
51,059,480802,59307,51059480802,"$75,000 to $99,999",6,NA
51,059,480802,59307,51059480802,"$100,000 to $124,999",6,1072
51,059,480802,59307,51059480802,"$125,000 to $149,999",6,NA
51,059,480802,59307,51059480802,"$150,000 to $199,999",6,1141.78
51,059,480802,59307,51059480802,"$200,000 or more",6,1235.85
51,059,480802,59307,51059480802,"Less than $10,000",7,NA
51,059,480802,59307,51059480802,"$25,000 to $29,999",7,NA
51,059,480802,59307,51059480802,"$30,000 to $34,999",7,NA
51,059,480802,59307,51059480802,"$35,000 to $39,999",7,NA
51,059,480802,59307,51059480802,"$40,000 to $44,999",7,NA
51,059,480802,59307,51059480802,"$45,000 to $49,999",7,NA
51,059,480802,59307,51059480802,"$50,000 to $59,999",7,NA
51,059,480802,59307,51059480802,"$60,000 to $74,999",7,1315.56
51,059,480802,59307,51059480802,"$75,000 to $99,999",7,NA
51,059,480802,59307,51059480802,"$100,000 to $124,999",7,NA
51,059,480802,59307,51059480802,"$125,000 to $149,999",7,1216.81
51,059,480802,59307,51059480802,"$150,000 to $199,999",7,1072
51,059,480802,59307,51059480802,"$200,000 or more",7,1208.65
51,059,480901,59307,51059480901,"Less than $10,000",2,1072
51,059,480901,59307,51059480901,"$25,000 to $29,999",2,NA
51,059,480901,59307,51059480901,"$30,000 to $34,999",2,NA
51,059,480901,59307,51059480901,"$35,000 to $39,999",2,1072
51,059,480901,59307,51059480901,"$40,000 to $44,999",2,NA
51,059,480901,59307,51059480901,"$45,000 to $49,999",2,1072
51,059,480901,59307,51059480901,"$50,000 to $59,999",2,NA
51,059,480901,59307,51059480901,"$60,000 to $74,999",2,NA
51,059,480901,59307,51059480901,"$75,000 to $99,999",2,1072
51,059,480901,59307,51059480901,"$100,000 to $124,999",2,NA
51,059,480901,59307,51059480901,"$125,000 to $149,999",2,NA
51,059,480901,59307,51059480901,"$150,000 to $199,999",2,1072
51,059,480901,59307,51059480901,"$200,000 or more",2,NA
51,059,480901,59307,51059480901,"Less than $10,000",3,NA
51,059,480901,59307,51059480901,"$25,000 to $29,999",3,1072
51,059,480901,59307,51059480901,"$30,000 to $34,999",3,1140.87
51,059,480901,59307,51059480901,"$35,000 to $39,999",3,1532
51,059,480901,59307,51059480901,"$40,000 to $44,999",3,1396.17
51,059,480901,59307,51059480901,"$45,000 to $49,999",3,1072
51,059,480901,59307,51059480901,"$50,000 to $59,999",3,NA
51,059,480901,59307,51059480901,"$60,000 to $74,999",3,1228.81
51,059,480901,59307,51059480901,"$75,000 to $99,999",3,1390.03
51,059,480901,59307,51059480901,"$100,000 to $124,999",3,1412.37
51,059,480901,59307,51059480901,"$125,000 to $149,999",3,1352.75
51,059,480901,59307,51059480901,"$150,000 to $199,999",3,1257.11
51,059,480901,59307,51059480901,"$200,000 or more",3,1249.81
51,059,480901,59307,51059480901,"Less than $10,000",4,1072
51,059,480901,59307,51059480901,"$25,000 to $29,999",4,NA
51,059,480901,59307,51059480901,"$30,000 to $34,999",4,NA
51,059,480901,59307,51059480901,"$35,000 to $39,999",4,NA
51,059,480901,59307,51059480901,"$40,000 to $44,999",4,1104.15
51,059,480901,59307,51059480901,"$45,000 to $49,999",4,1132.21
51,059,480901,59307,51059480901,"$50,000 to $59,999",4,1072
51,059,480901,59307,51059480901,"$60,000 to $74,999",4,1072
51,059,480901,59307,51059480901,"$75,000 to $99,999",4,1289.5
51,059,480901,59307,51059480901,"$100,000 to $124,999",4,1250.89
51,059,480901,59307,51059480901,"$125,000 to $149,999",4,1195.65
51,059,480901,59307,51059480901,"$150,000 to $199,999",4,1134.35
51,059,480901,59307,51059480901,"$200,000 or more",4,1156.22
51,059,480901,59307,51059480901,"Less than $10,000",5,NA
51,059,480901,59307,51059480901,"$25,000 to $29,999",5,NA
51,059,480901,59307,51059480901,"$30,000 to $34,999",5,NA
51,059,480901,59307,51059480901,"$35,000 to $39,999",5,NA
51,059,480901,59307,51059480901,"$40,000 to $44,999",5,NA
51,059,480901,59307,51059480901,"$45,000 to $49,999",5,NA
51,059,480901,59307,51059480901,"$50,000 to $59,999",5,NA
51,059,480901,59307,51059480901,"$60,000 to $74,999",5,NA
51,059,480901,59307,51059480901,"$75,000 to $99,999",5,1072
51,059,480901,59307,51059480901,"$100,000 to $124,999",5,1072
51,059,480901,59307,51059480901,"$125,000 to $149,999",5,1311.33
51,059,480901,59307,51059480901,"$150,000 to $199,999",5,1169.25
51,059,480901,59307,51059480901,"$200,000 or more",5,1097.86
51,059,480901,59307,51059480901,"Less than $10,000",6,NA
51,059,480901,59307,51059480901,"$25,000 to $29,999",6,NA
51,059,480901,59307,51059480901,"$30,000 to $34,999",6,NA
51,059,480901,59307,51059480901,"$35,000 to $39,999",6,NA
51,059,480901,59307,51059480901,"$40,000 to $44,999",6,NA
51,059,480901,59307,51059480901,"$45,000 to $49,999",6,1179.98
51,059,480901,59307,51059480901,"$50,000 to $59,999",6,NA
51,059,480901,59307,51059480901,"$60,000 to $74,999",6,NA
51,059,480901,59307,51059480901,"$75,000 to $99,999",6,NA
51,059,480901,59307,51059480901,"$100,000 to $124,999",6,1072
51,059,480901,59307,51059480901,"$125,000 to $149,999",6,NA
51,059,480901,59307,51059480901,"$150,000 to $199,999",6,1141.78
51,059,480901,59307,51059480901,"$200,000 or more",6,1235.85
51,059,480901,59307,51059480901,"Less than $10,000",7,NA
51,059,480901,59307,51059480901,"$25,000 to $29,999",7,NA
51,059,480901,59307,51059480901,"$30,000 to $34,999",7,NA
51,059,480901,59307,51059480901,"$35,000 to $39,999",7,NA
51,059,480901,59307,51059480901,"$40,000 to $44,999",7,NA
51,059,480901,59307,51059480901,"$45,000 to $49,999",7,NA
51,059,480901,59307,51059480901,"$50,000 to $59,999",7,NA
51,059,480901,59307,51059480901,"$60,000 to $74,999",7,1315.56
51,059,480901,59307,51059480901,"$75,000 to $99,999",7,NA
51,059,480901,59307,51059480901,"$100,000 to $124,999",7,NA
51,059,480901,59307,51059480901,"$125,000 to $149,999",7,1216.81
51,059,480901,59307,51059480901,"$150,000 to $199,999",7,1072
51,059,480901,59307,51059480901,"$200,000 or more",7,1208.65
51,059,480902,59307,51059480902,"Less than $10,000",2,1072
51,059,480902,59307,51059480902,"$25,000 to $29,999",2,NA
51,059,480902,59307,51059480902,"$30,000 to $34,999",2,NA
51,059,480902,59307,51059480902,"$35,000 to $39,999",2,1072
51,059,480902,59307,51059480902,"$40,000 to $44,999",2,NA
51,059,480902,59307,51059480902,"$45,000 to $49,999",2,1072
51,059,480902,59307,51059480902,"$50,000 to $59,999",2,NA
51,059,480902,59307,51059480902,"$60,000 to $74,999",2,NA
51,059,480902,59307,51059480902,"$75,000 to $99,999",2,1072
51,059,480902,59307,51059480902,"$100,000 to $124,999",2,NA
51,059,480902,59307,51059480902,"$125,000 to $149,999",2,NA
51,059,480902,59307,51059480902,"$150,000 to $199,999",2,1072
51,059,480902,59307,51059480902,"$200,000 or more",2,NA
51,059,480902,59307,51059480902,"Less than $10,000",3,NA
51,059,480902,59307,51059480902,"$25,000 to $29,999",3,1072
51,059,480902,59307,51059480902,"$30,000 to $34,999",3,1140.87
51,059,480902,59307,51059480902,"$35,000 to $39,999",3,1532
51,059,480902,59307,51059480902,"$40,000 to $44,999",3,1396.17
51,059,480902,59307,51059480902,"$45,000 to $49,999",3,1072
51,059,480902,59307,51059480902,"$50,000 to $59,999",3,NA
51,059,480902,59307,51059480902,"$60,000 to $74,999",3,1228.81
51,059,480902,59307,51059480902,"$75,000 to $99,999",3,1390.03
51,059,480902,59307,51059480902,"$100,000 to $124,999",3,1412.37
51,059,480902,59307,51059480902,"$125,000 to $149,999",3,1352.75
51,059,480902,59307,51059480902,"$150,000 to $199,999",3,1257.11
51,059,480902,59307,51059480902,"$200,000 or more",3,1249.81
51,059,480902,59307,51059480902,"Less than $10,000",4,1072
51,059,480902,59307,51059480902,"$25,000 to $29,999",4,NA
51,059,480902,59307,51059480902,"$30,000 to $34,999",4,NA
51,059,480902,59307,51059480902,"$35,000 to $39,999",4,NA
51,059,480902,59307,51059480902,"$40,000 to $44,999",4,1104.15
51,059,480902,59307,51059480902,"$45,000 to $49,999",4,1132.21
51,059,480902,59307,51059480902,"$50,000 to $59,999",4,1072
51,059,480902,59307,51059480902,"$60,000 to $74,999",4,1072
51,059,480902,59307,51059480902,"$75,000 to $99,999",4,1289.5
51,059,480902,59307,51059480902,"$100,000 to $124,999",4,1250.89
51,059,480902,59307,51059480902,"$125,000 to $149,999",4,1195.65
51,059,480902,59307,51059480902,"$150,000 to $199,999",4,1134.35
51,059,480902,59307,51059480902,"$200,000 or more",4,1156.22
51,059,480902,59307,51059480902,"Less than $10,000",5,NA
51,059,480902,59307,51059480902,"$25,000 to $29,999",5,NA
51,059,480902,59307,51059480902,"$30,000 to $34,999",5,NA
51,059,480902,59307,51059480902,"$35,000 to $39,999",5,NA
51,059,480902,59307,51059480902,"$40,000 to $44,999",5,NA
51,059,480902,59307,51059480902,"$45,000 to $49,999",5,NA
51,059,480902,59307,51059480902,"$50,000 to $59,999",5,NA
51,059,480902,59307,51059480902,"$60,000 to $74,999",5,NA
51,059,480902,59307,51059480902,"$75,000 to $99,999",5,1072
51,059,480902,59307,51059480902,"$100,000 to $124,999",5,1072
51,059,480902,59307,51059480902,"$125,000 to $149,999",5,1311.33
51,059,480902,59307,51059480902,"$150,000 to $199,999",5,1169.25
51,059,480902,59307,51059480902,"$200,000 or more",5,1097.86
51,059,480902,59307,51059480902,"Less than $10,000",6,NA
51,059,480902,59307,51059480902,"$25,000 to $29,999",6,NA
51,059,480902,59307,51059480902,"$30,000 to $34,999",6,NA
51,059,480902,59307,51059480902,"$35,000 to $39,999",6,NA
51,059,480902,59307,51059480902,"$40,000 to $44,999",6,NA
51,059,480902,59307,51059480902,"$45,000 to $49,999",6,1179.98
51,059,480902,59307,51059480902,"$50,000 to $59,999",6,NA
51,059,480902,59307,51059480902,"$60,000 to $74,999",6,NA
51,059,480902,59307,51059480902,"$75,000 to $99,999",6,NA
51,059,480902,59307,51059480902,"$100,000 to $124,999",6,1072
51,059,480902,59307,51059480902,"$125,000 to $149,999",6,NA
51,059,480902,59307,51059480902,"$150,000 to $199,999",6,1141.78
51,059,480902,59307,51059480902,"$200,000 or more",6,1235.85
51,059,480902,59307,51059480902,"Less than $10,000",7,NA
51,059,480902,59307,51059480902,"$25,000 to $29,999",7,NA
51,059,480902,59307,51059480902,"$30,000 to $34,999",7,NA
51,059,480902,59307,51059480902,"$35,000 to $39,999",7,NA
51,059,480902,59307,51059480902,"$40,000 to $44,999",7,NA
51,059,480902,59307,51059480902,"$45,000 to $49,999",7,NA
51,059,480902,59307,51059480902,"$50,000 to $59,999",7,NA
51,059,480902,59307,51059480902,"$60,000 to $74,999",7,1315.56
51,059,480902,59307,51059480902,"$75,000 to $99,999",7,NA
51,059,480902,59307,51059480902,"$100,000 to $124,999",7,NA
51,059,480902,59307,51059480902,"$125,000 to $149,999",7,1216.81
51,059,480902,59307,51059480902,"$150,000 to $199,999",7,1072
51,059,480902,59307,51059480902,"$200,000 or more",7,1208.65
51,059,480903,59307,51059480903,"Less than $10,000",2,1072
51,059,480903,59307,51059480903,"$25,000 to $29,999",2,NA
51,059,480903,59307,51059480903,"$30,000 to $34,999",2,NA
51,059,480903,59307,51059480903,"$35,000 to $39,999",2,1072
51,059,480903,59307,51059480903,"$40,000 to $44,999",2,NA
51,059,480903,59307,51059480903,"$45,000 to $49,999",2,1072
51,059,480903,59307,51059480903,"$50,000 to $59,999",2,NA
51,059,480903,59307,51059480903,"$60,000 to $74,999",2,NA
51,059,480903,59307,51059480903,"$75,000 to $99,999",2,1072
51,059,480903,59307,51059480903,"$100,000 to $124,999",2,NA
51,059,480903,59307,51059480903,"$125,000 to $149,999",2,NA
51,059,480903,59307,51059480903,"$150,000 to $199,999",2,1072
51,059,480903,59307,51059480903,"$200,000 or more",2,NA
51,059,480903,59307,51059480903,"Less than $10,000",3,NA
51,059,480903,59307,51059480903,"$25,000 to $29,999",3,1072
51,059,480903,59307,51059480903,"$30,000 to $34,999",3,1140.87
51,059,480903,59307,51059480903,"$35,000 to $39,999",3,1532
51,059,480903,59307,51059480903,"$40,000 to $44,999",3,1396.17
51,059,480903,59307,51059480903,"$45,000 to $49,999",3,1072
51,059,480903,59307,51059480903,"$50,000 to $59,999",3,NA
51,059,480903,59307,51059480903,"$60,000 to $74,999",3,1228.81
51,059,480903,59307,51059480903,"$75,000 to $99,999",3,1390.03
51,059,480903,59307,51059480903,"$100,000 to $124,999",3,1412.37
51,059,480903,59307,51059480903,"$125,000 to $149,999",3,1352.75
51,059,480903,59307,51059480903,"$150,000 to $199,999",3,1257.11
51,059,480903,59307,51059480903,"$200,000 or more",3,1249.81
51,059,480903,59307,51059480903,"Less than $10,000",4,1072
51,059,480903,59307,51059480903,"$25,000 to $29,999",4,NA
51,059,480903,59307,51059480903,"$30,000 to $34,999",4,NA
51,059,480903,59307,51059480903,"$35,000 to $39,999",4,NA
51,059,480903,59307,51059480903,"$40,000 to $44,999",4,1104.15
51,059,480903,59307,51059480903,"$45,000 to $49,999",4,1132.21
51,059,480903,59307,51059480903,"$50,000 to $59,999",4,1072
51,059,480903,59307,51059480903,"$60,000 to $74,999",4,1072
51,059,480903,59307,51059480903,"$75,000 to $99,999",4,1289.5
51,059,480903,59307,51059480903,"$100,000 to $124,999",4,1250.89
51,059,480903,59307,51059480903,"$125,000 to $149,999",4,1195.65
51,059,480903,59307,51059480903,"$150,000 to $199,999",4,1134.35
51,059,480903,59307,51059480903,"$200,000 or more",4,1156.22
51,059,480903,59307,51059480903,"Less than $10,000",5,NA
51,059,480903,59307,51059480903,"$25,000 to $29,999",5,NA
51,059,480903,59307,51059480903,"$30,000 to $34,999",5,NA
51,059,480903,59307,51059480903,"$35,000 to $39,999",5,NA
51,059,480903,59307,51059480903,"$40,000 to $44,999",5,NA
51,059,480903,59307,51059480903,"$45,000 to $49,999",5,NA
51,059,480903,59307,51059480903,"$50,000 to $59,999",5,NA
51,059,480903,59307,51059480903,"$60,000 to $74,999",5,NA
51,059,480903,59307,51059480903,"$75,000 to $99,999",5,1072
51,059,480903,59307,51059480903,"$100,000 to $124,999",5,1072
51,059,480903,59307,51059480903,"$125,000 to $149,999",5,1311.33
51,059,480903,59307,51059480903,"$150,000 to $199,999",5,1169.25
51,059,480903,59307,51059480903,"$200,000 or more",5,1097.86
51,059,480903,59307,51059480903,"Less than $10,000",6,NA
51,059,480903,59307,51059480903,"$25,000 to $29,999",6,NA
51,059,480903,59307,51059480903,"$30,000 to $34,999",6,NA
51,059,480903,59307,51059480903,"$35,000 to $39,999",6,NA
51,059,480903,59307,51059480903,"$40,000 to $44,999",6,NA
51,059,480903,59307,51059480903,"$45,000 to $49,999",6,1179.98
51,059,480903,59307,51059480903,"$50,000 to $59,999",6,NA
51,059,480903,59307,51059480903,"$60,000 to $74,999",6,NA
51,059,480903,59307,51059480903,"$75,000 to $99,999",6,NA
51,059,480903,59307,51059480903,"$100,000 to $124,999",6,1072
51,059,480903,59307,51059480903,"$125,000 to $149,999",6,NA
51,059,480903,59307,51059480903,"$150,000 to $199,999",6,1141.78
51,059,480903,59307,51059480903,"$200,000 or more",6,1235.85
51,059,480903,59307,51059480903,"Less than $10,000",7,NA
51,059,480903,59307,51059480903,"$25,000 to $29,999",7,NA
51,059,480903,59307,51059480903,"$30,000 to $34,999",7,NA
51,059,480903,59307,51059480903,"$35,000 to $39,999",7,NA
51,059,480903,59307,51059480903,"$40,000 to $44,999",7,NA
51,059,480903,59307,51059480903,"$45,000 to $49,999",7,NA
51,059,480903,59307,51059480903,"$50,000 to $59,999",7,NA
51,059,480903,59307,51059480903,"$60,000 to $74,999",7,1315.56
51,059,480903,59307,51059480903,"$75,000 to $99,999",7,NA
51,059,480903,59307,51059480903,"$100,000 to $124,999",7,NA
51,059,480903,59307,51059480903,"$125,000 to $149,999",7,1216.81
51,059,480903,59307,51059480903,"$150,000 to $199,999",7,1072
51,059,480903,59307,51059480903,"$200,000 or more",7,1208.65
51,059,481000,59307,51059481000,"Less than $10,000",2,1072
51,059,481000,59307,51059481000,"$25,000 to $29,999",2,NA
51,059,481000,59307,51059481000,"$30,000 to $34,999",2,NA
51,059,481000,59307,51059481000,"$35,000 to $39,999",2,1072
51,059,481000,59307,51059481000,"$40,000 to $44,999",2,NA
51,059,481000,59307,51059481000,"$45,000 to $49,999",2,1072
51,059,481000,59307,51059481000,"$50,000 to $59,999",2,NA
51,059,481000,59307,51059481000,"$60,000 to $74,999",2,NA
51,059,481000,59307,51059481000,"$75,000 to $99,999",2,1072
51,059,481000,59307,51059481000,"$100,000 to $124,999",2,NA
51,059,481000,59307,51059481000,"$125,000 to $149,999",2,NA
51,059,481000,59307,51059481000,"$150,000 to $199,999",2,1072
51,059,481000,59307,51059481000,"$200,000 or more",2,NA
51,059,481000,59307,51059481000,"Less than $10,000",3,NA
51,059,481000,59307,51059481000,"$25,000 to $29,999",3,1072
51,059,481000,59307,51059481000,"$30,000 to $34,999",3,1140.87
51,059,481000,59307,51059481000,"$35,000 to $39,999",3,1532
51,059,481000,59307,51059481000,"$40,000 to $44,999",3,1396.17
51,059,481000,59307,51059481000,"$45,000 to $49,999",3,1072
51,059,481000,59307,51059481000,"$50,000 to $59,999",3,NA
51,059,481000,59307,51059481000,"$60,000 to $74,999",3,1228.81
51,059,481000,59307,51059481000,"$75,000 to $99,999",3,1390.03
51,059,481000,59307,51059481000,"$100,000 to $124,999",3,1412.37
51,059,481000,59307,51059481000,"$125,000 to $149,999",3,1352.75
51,059,481000,59307,51059481000,"$150,000 to $199,999",3,1257.11
51,059,481000,59307,51059481000,"$200,000 or more",3,1249.81
51,059,481000,59307,51059481000,"Less than $10,000",4,1072
51,059,481000,59307,51059481000,"$25,000 to $29,999",4,NA
51,059,481000,59307,51059481000,"$30,000 to $34,999",4,NA
51,059,481000,59307,51059481000,"$35,000 to $39,999",4,NA
51,059,481000,59307,51059481000,"$40,000 to $44,999",4,1104.15
51,059,481000,59307,51059481000,"$45,000 to $49,999",4,1132.21
51,059,481000,59307,51059481000,"$50,000 to $59,999",4,1072
51,059,481000,59307,51059481000,"$60,000 to $74,999",4,1072
51,059,481000,59307,51059481000,"$75,000 to $99,999",4,1289.5
51,059,481000,59307,51059481000,"$100,000 to $124,999",4,1250.89
51,059,481000,59307,51059481000,"$125,000 to $149,999",4,1195.65
51,059,481000,59307,51059481000,"$150,000 to $199,999",4,1134.35
51,059,481000,59307,51059481000,"$200,000 or more",4,1156.22
51,059,481000,59307,51059481000,"Less than $10,000",5,NA
51,059,481000,59307,51059481000,"$25,000 to $29,999",5,NA
51,059,481000,59307,51059481000,"$30,000 to $34,999",5,NA
51,059,481000,59307,51059481000,"$35,000 to $39,999",5,NA
51,059,481000,59307,51059481000,"$40,000 to $44,999",5,NA
51,059,481000,59307,51059481000,"$45,000 to $49,999",5,NA
51,059,481000,59307,51059481000,"$50,000 to $59,999",5,NA
51,059,481000,59307,51059481000,"$60,000 to $74,999",5,NA
51,059,481000,59307,51059481000,"$75,000 to $99,999",5,1072
51,059,481000,59307,51059481000,"$100,000 to $124,999",5,1072
51,059,481000,59307,51059481000,"$125,000 to $149,999",5,1311.33
51,059,481000,59307,51059481000,"$150,000 to $199,999",5,1169.25
51,059,481000,59307,51059481000,"$200,000 or more",5,1097.86
51,059,481000,59307,51059481000,"Less than $10,000",6,NA
51,059,481000,59307,51059481000,"$25,000 to $29,999",6,NA
51,059,481000,59307,51059481000,"$30,000 to $34,999",6,NA
51,059,481000,59307,51059481000,"$35,000 to $39,999",6,NA
51,059,481000,59307,51059481000,"$40,000 to $44,999",6,NA
51,059,481000,59307,51059481000,"$45,000 to $49,999",6,1179.98
51,059,481000,59307,51059481000,"$50,000 to $59,999",6,NA
51,059,481000,59307,51059481000,"$60,000 to $74,999",6,NA
51,059,481000,59307,51059481000,"$75,000 to $99,999",6,NA
51,059,481000,59307,51059481000,"$100,000 to $124,999",6,1072
51,059,481000,59307,51059481000,"$125,000 to $149,999",6,NA
51,059,481000,59307,51059481000,"$150,000 to $199,999",6,1141.78
51,059,481000,59307,51059481000,"$200,000 or more",6,1235.85
51,059,481000,59307,51059481000,"Less than $10,000",7,NA
51,059,481000,59307,51059481000,"$25,000 to $29,999",7,NA
51,059,481000,59307,51059481000,"$30,000 to $34,999",7,NA
51,059,481000,59307,51059481000,"$35,000 to $39,999",7,NA
51,059,481000,59307,51059481000,"$40,000 to $44,999",7,NA
51,059,481000,59307,51059481000,"$45,000 to $49,999",7,NA
51,059,481000,59307,51059481000,"$50,000 to $59,999",7,NA
51,059,481000,59307,51059481000,"$60,000 to $74,999",7,1315.56
51,059,481000,59307,51059481000,"$75,000 to $99,999",7,NA
51,059,481000,59307,51059481000,"$100,000 to $124,999",7,NA
51,059,481000,59307,51059481000,"$125,000 to $149,999",7,1216.81
51,059,481000,59307,51059481000,"$150,000 to $199,999",7,1072
51,059,481000,59307,51059481000,"$200,000 or more",7,1208.65
51,059,481101,59307,51059481101,"Less than $10,000",2,1072
51,059,481101,59307,51059481101,"$25,000 to $29,999",2,NA
51,059,481101,59307,51059481101,"$30,000 to $34,999",2,NA
51,059,481101,59307,51059481101,"$35,000 to $39,999",2,1072
51,059,481101,59307,51059481101,"$40,000 to $44,999",2,NA
51,059,481101,59307,51059481101,"$45,000 to $49,999",2,1072
51,059,481101,59307,51059481101,"$50,000 to $59,999",2,NA
51,059,481101,59307,51059481101,"$60,000 to $74,999",2,NA
51,059,481101,59307,51059481101,"$75,000 to $99,999",2,1072
51,059,481101,59307,51059481101,"$100,000 to $124,999",2,NA
51,059,481101,59307,51059481101,"$125,000 to $149,999",2,NA
51,059,481101,59307,51059481101,"$150,000 to $199,999",2,1072
51,059,481101,59307,51059481101,"$200,000 or more",2,NA
51,059,481101,59307,51059481101,"Less than $10,000",3,NA
51,059,481101,59307,51059481101,"$25,000 to $29,999",3,1072
51,059,481101,59307,51059481101,"$30,000 to $34,999",3,1140.87
51,059,481101,59307,51059481101,"$35,000 to $39,999",3,1532
51,059,481101,59307,51059481101,"$40,000 to $44,999",3,1396.17
51,059,481101,59307,51059481101,"$45,000 to $49,999",3,1072
51,059,481101,59307,51059481101,"$50,000 to $59,999",3,NA
51,059,481101,59307,51059481101,"$60,000 to $74,999",3,1228.81
51,059,481101,59307,51059481101,"$75,000 to $99,999",3,1390.03
51,059,481101,59307,51059481101,"$100,000 to $124,999",3,1412.37
